2.05E+17,"Please read this article.. Want you all to see what we have been up to for the last year.. The time has finally come!
",,,,
2.05E+17,"RocketFrog Wants To Build The Largest Social Casino On The Web, Myspace Tom Joins As Advisor  via @TechCrunch",,,,
2.05E+17,LA traffic... Just waited 45 min to move a foot!!! ,,,,
2.05E+17,ROCKETFROG!!!! Finally all of you can see what we have been working on.. Thanks to @MattyOsborn @tobywarner and the rest of the team,,,,
2.05E+17,"Facebook Casino Game Launches, Backed by Myspace???s Tom Anderson and Reality-TV Star Brody Jenner ",,,,
2.05E+17,RocketFrog Launches Largest Free To Play Online Casino App to the Facebook Platform ,,,,
2.03E+17,Hottest Rocketfrog ever lol... Get ready @CreativeRec for Monday!! The hard work of the team is finally movi ,,,,
2.03E+17,Great day of meetings today!! @creativeRec you have hands down the greatest offices ever.. What more can you ,,,,
2.03E+17,Scallops anybody? ,,,,
2.03E+17,Wow!! What an amazing game!!,,,,
2.03E+17,Anyway haha GOOD LUCK OKLAHOMA CITY!! You guys look great,,,,
2.03E+17,It was an iPhone spell check error I promise.. but I do suck at spelling.. Shoot me,,,,
2.03E+17,Oklahoma haha you guys do look soo good though.. Congrats to you,,,,
2.02E+17,The boys are eating good tonight!! Good man @jesse_fishman for catching these bad boys ,,,,
2.02E+17,Great crew last night @shecks @tallywood Tall you look faded as hell man haha ,,,,
2.02E+17,Happy mothers day to all you moms and future moms out there!!,,,,
2.02E+17,With my brother @joshhansen100  ,,,,
2.01E+17,Friday night is pony night!!! Amping ,,,,
2.01E+17,@DonJohnson101 happy birthday my man,,,,
2.01E+17,@DonJohnson101 I am thinking about putting a porno together.. The lead will be called Dong Johnson.. U down to finance and star?,,,,
2.00E+17,Keeping it heart healthy and classy tonight lol ,,,,
2.00E+17,Just did the wind tunnel getting ready for Saturdays jump!! ,,,,
2.00E+17,Crazy game.. Congrats Denver fans!! Till next game,,,,
2.00E+17,KOBE IS HANDS DOWN THE MAN!!!!!!,,,,
2.00E+17,This laker game is insane!!!!,,,,
2.00E+17,It was a beautiful day in Malibu today.. Hope you all had a nice day as well ,,,,
2.00E+17,Somebody is tired ,,,,
2.00E+17,Gus and I spooning :) he loves to cuddle  ,,,,
2.00E+17,Hahah awe that's do cute @tackelberry and @dre_mataele  ,,,,
1.99E+17,Just found this pic from yesterday... Great times with the boys in Newport  ,,,,
1.99E+17,AhahahahahHhhHhhh @tackelberry killing it ,,,,
1.99E+17,@tackelberry throwing down the most epic mariachi solo ever!!! Hahaha  ,,,,
1.99E+17,That mustache is rideable!! Chillin with @tackelberry and @dre_mataele  ,,,,
1.99E+17,Happy cinco de mayo to all of you!! RAGE but stay responsible.. NO drinking and driving!!!,,,,
1.99E+17,In Newport Chillin for cinco de mayo... Pretty awesome around these parts ,,,,
1.99E+17,Hahaha @tackelberry being himself.. Pounding balsamico   ,,,,
1.99E+17,Epic night with the boys  ,,,,
1.99E+17,Shhhhh @eliwehbe and @iamjroc ,,,,
1.99E+17,Trying to sneak those glasses around @iamjroc got you SMYD @ryanlabbe hahaha ,,,,
1.99E+17,Haha @iamjroc in a serious bromance.. Cute boyfriend my man ,,,,
1.98E+17,Moving down PCH looking for overpriced sports cars to take advantage of ,,,,
1.98E+17,It's all about the Vitamin Barn... Talk about a natural high  ,,,,
1.98E+17,Craziest shit I have ever seen... Addicted to drinking gasoline!!!  ,,,,
1.98E+17,Cutest little cat ever :) ,,,,
1.98E+17,Late night snack :) ,,,,
1.98E+17,What the fuck is on @taylormosher s head!!! Haha ,,,,
1.98E+17,Somebody orders out a'lot and it's not me ,,,,
1.97E+17,Chocked out!! Hah @taylormosher  ,,,,
1.97E+17,He is still going!!! Hahahaha ,,,,
1.97E+17,Oh shit he is on a mission!!! Haha @nikbelcevich ,,,,
1.97E+17,Hahahahahaha planet of the apes @nikbelcevich ,,,,
1.97E+17,Pancakes anybody? Hahaha  ,,,,
1.97E+17,The boys @nickswardson @kiddangerous @taylormosher epic Sunday fun day ,,,,
1.97E+17,@louievito @Calebslife @thedingoinsnow and @frankie_valli @bsable and others raging at greystone!!! Amazing  ,,,,
1.97E+17,@frankie_valli is raging hard.. And yes it's F Valli JR  ,,,,
1.96E+17,@frankie_valli and I are raging so hard our eyes turned blue!!!  ,,,,
1.96E+17,Chillin with my boy @frankie_valli why is he on his phone and not drinking with the boys? Squib ,,,,
1.96E+17,NOBU I love you ,,,,
1.96E+17,Bombest fish tacos ever!! Thanks Sherwood CC  ,,,,
1.96E+17,What does my girlfriend look so damn hot today!!  ,,,,
1.96E+17,Hahaha bruiser is so classic with his choppers!!  ,,,,
1.96E+17,Bruiser with an amazing finish.. I still out drove him  with a 3 wood :) ,,,,
1.96E+17,Headed to the course to go play with good old Bruiser  ,,,,
1.96E+17,Nothing like Malibu CA.. 4K soft sander.. My home 4 life ,,,,
1.96E+17,Love this little guy... Best dog ever ,,,,
1.96E+17,Watch this video of my boy @ImAaronBaker  Make USA proud! @USParalympics such an inspiring story.. WATCH IT PLEASE,,,,
1.96E+17,Everybody working hard!! Can't wait for you all to come play :) ,,,,
1.96E+17,At the office.. We are so close to launching!! After 1 year the time has come :) ,,,,
1.95E+17,Trigger is so blazed  ,,,,
1.95E+17,Bombest sando ever!! Thank you johns garden Malibu for making the best sandos in the world!!  ,,,,
1.94E+17,Crushing in Vegas with @jessecwaits and @tackelberry  ,,,,
1.94E+17,2 dudes just enjoying a drink ,,,,
1.94E+17,Hahahahaha @taylormosher look what happens when you get all you can eat pancakes!! We came to party and Slea ,,,,
1.94E+17,Oh it's on @tackelberry Vegas time ,,,,
1.93E+17,Road trip to Vegas with @tackelberry @taylormosher and @mattyosborn hangover 3 here we come ,,,,
1.93E+17,Pretty much the sickest shit in the world.. On my way :) ,,,,
1.93E+17,Funk N A ,,,,
1.93E+17,Epic ,,,,
1.93E+17,HAPPY BIRTHDAY @mattyosborn love you brother ,,,,
1.93E+17,Nobu I love you ,,,,
1.93E+17,"If you always put limit on everything you do, physical or anything else. It will spread into your work and i ",,,,
1.93E+17,"Once we accept our limits, we go beyond them. 

Albert Einstein",,,,
1.92E+17,@KelseyBurkhard was not my fault,,,,
1.92E+17,My beautiful car before the wreck.. Not the way I wanted the race to turn out but everybody likes a good wre ,,,,
1.92E+17,"???@askjillian: The world just seems a little less bright without a dose of @RutledgeWood in the flesh. That's all.??ù 

Agreed",,,,
1.92E+17,Ummm epic.. ,,,,
1.92E+17,Thank you @toyotaracing :) ,,,,
1.91E+17,It's a beautiful sunny day for racing.. Today is gonna be interesting ,,,,
1.91E+17,It's been a great night tonight at the Toyota charity event.. Thanks @toyotaracing for raising over a hundre ,,,,
1.91E+17,I see you are up and ready @hillharper good man.. So excited for today,,,,
1.91E+17,My predictions were correct  ,,,,
1.91E+17,Track is still dry so far.. Let's hope it stays that way but I have a feeling it won't ,,,,
1.91E+17,Can't sleep for shit.. Way too many apexes going through my head!! So excited for today. Thanks @toyotaracing for this amazing opportunity,,,,
1.91E+17,Oh it's on.. Last minute coaching and then it's go time :) ,,,,
1.91E+17,Chillin with some of my competition @askjillian @RutledgeWood @katedelcastillo the other 2 don't have a twit ,,,,
1.91E+17,Haha @hillharper and I leading the PAC  ,,,,
1.91E+17,Doing a walk around the track.. My fellow racers ,,,,
1.91E+17,Who is cuter.. The phone? Or the real thing haha @rutledgewood ,,,,
1.91E+17,Thank you Robert for staying so strong and being an inspiration to us all.. So many amazing people today #ap ,,,,
1.91E+17,The real reason why we are all doing the race... Thanks @toyotaracing ,,,,
1.90E+17,That was at a stop light I swear haha go PEAK for Malibu city council!!! ,,,,
1.90E+17,Mobbing in the scion getting ready for this weekends race!! Thanks @toyotaracing for hooking it up #TPCR  ,,,,
1.90E+17,Moving the Scion getting ready for race weekend... Thanks @toyotaracing for hooking it up  ,,,,
1.90E+17,Just did a 4 K is soft sand.. Not gonna lie my heart was pumping but you gotta love that shit ,,,,
1.90E+17,No bs this is the best damn coconut juice in the world!!! Anybody ever tried it?  ,,,,
1.90E+17,Home sweet home  ,,,,
1.90E+17,If you see this guy in the club... Run the other direction as quick as possible   ,,,,
1.90E+17,Hanging in the office with the crew... Only 1 week away!!! So excited   ,,,,
1.90E+17,Thanks @GDLA for letting me come hang out.. Always have a good time on your show,,,,
5.29E+17, Auto correct and the paper clip would get along real well.,,,,
5.30E+17,"This man saw ""Frozen"" and is in awe",,,,
5.30E+17,"""Imma have to watch it again when I'm by myself.."" *gives me a dirty look",,,,
5.31E+17,when you copped the new #ALEXANDERWANGxHM but also might have to die for your district ,,,,
5.33E+17,Bow Wow tried to go by Shad and the gods cursed 106th n Park forever to humble him.,,,,
5.34E+17,This reminds me too much of the Flex/ MJ movie lord,,,,
5.34E+17,SO AALIYAH SOUNDS LIKE HILARY DUFF ON AUTO TUNE???? IM OUT,,,,
5.34E+17,"The song playing came out a year ago, no???",,,,
5.34E+17,Wrong time to promo Whitney's movie. I think that may actually be watchable.,,,,
5.34E+17,Good article about R. Kelly's pedophile habits with 20+ girls è ,,,,
5.34E+17,He can write a damn song but he makes my skin crawl.,,,,
5.34E+17,"""Lifetime be like ""Just casted for the Chris Brown biopic"" ",,,,
5.34E+17, Just posted a photo ,,,,
5.35E+17,please fix the Healthcare website. Thanks,,,,
5.36E+17,I really have an issue with this whole pray demons away shit when it comes to black ppl and mental health,,,,
5.36E+17,Emergency blk ppl meeting this weekend re: Hillman College shirts,,,,
5.37E+17, Making everyone wait until 8 pm then continue to be 15 minutes late for your 20 minute statement is even more passive aggresü??,,,,
5.37E+17,": ""To be a Negro in this country and to be relatively conscious is to be in a rage almost all the time."" -James Baldwin htü??",,,,
5.37E+17," Can u imagine ur child being killed &amp; the attorney hired 2 prosecute ur child's killer, got up &amp; explained why your child",,,,
5.37E+17, or blatant racism and privilege.,,,,
5.37E+17,The new racism is the denial of racism.,,,,
5.37E+17," Mike Brown's life &gt; Police car  Some violence breaks out in Ferguson, with at least one police car destroyed. ",,,,
5.37E+17," Lip Herpes?Newly released photos of Officer Darren Wilson's injuries, presented to the grand jury ",,,,
5.37E+17,WHEW. considering unplugging until I have some ham and dressing on a plate.  Social media is ,,,,
5.37E+17, I reported that idiot as spam last noght. I can't see his tweets.,,,,
5.37E+17,"And then they threw tear gas at us and was--

 You-- you know you could've used your teeth to bite their dicü??",,,,
5.37E+17,THIS. #FergusonDecision ,,,,
5.40E+17,Hug her like this. ,,,,
5.42E+17, I'm here for you during this trying time in your life.,,,,
5.42E+17,l bangs always bring on a difficult eyebrow time period ????,,,,
5.43E+17,"""Is that Lil' Trina???""",,,,
5.45E+17, My allergies,,,,
5.45E+17,What. Is. This?,,,,
5.45E+17,No one takes care of their children full-time anymore?,,,,
5.45E+17,So many accessories..,,,,
5.45E+17," ""BUT DID PAC SPIT "" I get so mad when people say Pac couldn't rap. Rapping is way more than metaphorü??",,,,
5.45E+17, Did they have to stay within. 5 miles radius of Peters st????,,,,
5.45E+17,im worried about my son. i caught him growing a mustache &amp; being racist. im worried hes becoming a cop. how can i stopü??,,,,
5.45E+17, Yall really went there huh? : Nicki Minaj's The Pinkprint vs. Jay Z's The Blueprint  ,,,,
5.45E+17,"Run me my shit, ASOS. ",,,,
5.45E+17,Really tho?,,,,
5.45E+17," Dear North Korean hackers,

Sallie Mae wants to kill your beloved leader.

Signed,
A concerned college grad",,,,
5.45E+17, Govt setup bobby because the Shmurda dance was uniting the races ,,,,
5.46E+17," Rap Squats with Santa 2014 """,,,,
5.46E+17,"I loved TRL, but when 106th &amp; Park came it was just different two black ppl with dreads &amp; a curly fro talking to black artisü??",,,,
5.46E+17,"Also, Free and AJ walking out with their hands up? Epic.",,,,
5.46E+17,Is anyone else a little misty eyed? Just me???,,,,
5.46E+17, I don't care about the recent episodes guys lol,,,,
5.46E+17,I need a B2K reunion tour... Raz-B can stay home.,,,,
5.46E+17,My preference has certainly shifted,,,,
5.46E+17,"Been waiting on this mechanic for 7 hours. I just wanna finish my hair, man.",,,,
5.46E+17, Julissa close 2nd.,,,,
5.46E+17,"On NYE, I just want to hear ""7/11"" on repeat.",,,,
5.46E+17, jesus yes. ,,,,
5.46E+17,"""What is the real tea? You know I had to get it."" Girl, you are not an edgy interviewer.",,,,
5.46E+17, Where the hell they find wale??,,,,
5.46E+17,He needs to move his mic away from his mouth. He sounds very muffled.,,,,
5.46E+17, Tyga said Valentimesü??.,,,,
5.46E+17,WHERE DID FREE AND AJ GO?,,,,
5.46E+17, Lol ever since Pharrel made damning comments about the black community he started looking his age ,,,,
5.47E+17,My bed won't let me go,,,,
5.47E+17,"""Maybe that's the reason you gave me the wrong numba.""",,,,
5.47E+17,"Whoever said Facebook exposes your racist friends did. Not. Lie. Jesus, be a delete button.",,,,
5.47E+17,Congratulations @TheDopeChic! BLACK LOOOOOOOOVE!!!,,,,
5.48E+17, Never forget that Hip Hop is the Civil Rights Movement's love child.,,,,
5.49E+17, aren't all his albums? Lol,,,,
5.49E+17, He look crazy here Charles Manson as a baby ,,,,
5.49E+17, pray for them babies,,,,
5.49E+17,Aint no mo play in GA RT @GAFollowers: Seen today on I-285. ,,,,
5.49E+17," I still don't understand what was ""wrong"" about The Mayors initial comments to cause NYPD to do what they did today. ",,,,
5.50E+17, Beyonc?? really blessed me with 7/11,,,,
5.50E+17," ""Once you in it, you in it. If it's a lie then we fight on that lie but we gotta fight"" -Slim Charles ",,,,
5.50E+17, Season 4 of The Wire is the best season of television in the history of television. I really mean that.,,,,
5.50E+17,I just wanna party,,,,
5.50E+17,"(Also, first New Year's kiss) *dutty wines*",,,,
5.50E+17,"SHE GOT A LIGHT SKINNED FRIEND LOOK LIKE DAWN RICHARDS, GOT A DARK SKINNED FRIEND LOOK LIKE DAWN RICHü??",,,,
5.50E+17,What are everyone's plans tomorrow??? I wanna know,,,,
5.50E+17," Kobe RT @BarackObama
Take a moment and say what you're ready to fight for in 2015:",,,,
5.50E+17," 2-year-old boy accidentally shot and killed his mother in a Walmart, authorities say  ",,,,
5.51E+17, 3-term NY Gov. Mario Cuomo dies. Bad weather slows AirAsia search. Here are your #5Things  @CNN ,,,,
5.51E+17,"So, I just discovered Drake's Dad's IG page. I cannot ",,,,
5.52E+17, Rest In Peace ,,,,
5.53E+17," 20+ women of various walks of life, with no relation to each other, coming forward about sexual abuse, is not injusticü??",,,,
5.54E+17, no. I just can't live with a hoodie in my bed.,,,,
5.54E+17, Fam......I ain't blowing this up ,,,,
5.54E+17, I thought JFK was Terrance Howard. RT @KaeKurd: How historical leaders would look as modern day hipsters. ,,,,
5.55E+17," *more trumpets than last time*
Eyes.",,,,
5.56E+17, I don't nap with anything but cats. Yeah that was a setup for a punchline about cat naps.,,,,
5.56E+17, Who's chopping onions? :( ,,,,
5.56E+17,Forgot my water bottle too?!?!,,,,
5.56E+17,"Does Nick Jonas say, ""I turn my g music up?""",,,,
5.57E+17,"I really want to cry. Or, punch someone in the face.",,,,
5.57E+17,I'm tired for no apparent reason,,,,
5.57E+17,Ended a FEW pregnancies? No lord no no no,,,,
5.57E+17, from your mouth to God's ears ,,,,
5.58E+17, Ramen noodles scattered all over North Carolina highway after big rig crashes ,,,,
5.58E+17, I want a life that I don't need a vacation from.,,,,
5.59E+17,That's so cute,,,,
5.59E+17," thanks, Lauren!",,,,
5.59E+17,Walked through the baby clothes in Toys 'R Us. Whyyyyy did I do it?!?! ,,,,
5.59E+17,"They fancy  I just found out ""the Hawks are the best team in the league"" who the hell knew?",,,,
5.59E+17,Trying to balance everything is exhausting. Bleh.,,,,
5.59E+17, lol!!! I know. The stuff was sooo cute haha,,,,
5.59E+17,Mercury doin the Shmoney dance,,,,
5.59E+17, congratulations on #dopemovie!!!,,,,
5.59E+17, myFitness Pal,,,,
5.60E+17, This makes me beam. Uzo Aduba reacting to her name being announced for the SAG Award. ,,,,
5.61E+17,Cookie and Lucious gonna fuck or nah?,,,,
5.61E+17, This is where he should've gotten his Oscar RT  ,,,,
5.61E+17,Whyyyy am I at this office right now?,,,,
5.61E+17,"I like ""I Bet"" by Ciara. BUT, she spoke gospel on ""My Love.""",,,,
5.62E+17,People absolutely have to chill ,,,,
5.62E+17,I've always thought she handled Whitney's passing relatively well. I know if I were in her situation I would STILL be an absolute wreck.,,,,
5.62E+17,I'm also sad for Bobby Brown.,,,,
5.62E+17, Thank you @JeniferLewis for helping to get @BetteMidler to see me. Hi Bette!!! ???????????? ,,,,
5.62E+17, Buju Bane-ton? ,,,,
5.62E+17, she's so cute!,,,,
5.62E+17," Idina gotta sneak at least one ""let it go"" into the anthem",,,,
5.62E+17,Where are the funny commercials???,,,,
5.62E+17,Still fuckin Vin Diesel easily 72 years old,,,,
5.62E+17, Super Bowl lol,,,,
5.62E+17,The two racist white ladies,,,,
5.62E+17, Whoever approved these commercials needs to lose their job bc they are terrible!,,,,
5.62E+17, When ur girl googles a sports fact ur 100% sure about  Caption This  ,,,,
5.62E+17, Bud Light: We Make Your Nightmares Come True.,,,,
5.62E+17, It's okay America. You still have these Hawks.,,,,
5.62E+17,If you live in Atlanta (I wouldn't know about the list for other cities) sign up for eventbrites monthly calendar,,,,
5.62E+17, That Meek and Nicki pic is hurting some hearts out here? ,,,,
5.63E+17,"I would really like to be at home possibly crying, yet being productive at the same time. But, the world needs me.",,,,
5.63E+17,I do!!!  you need a hug,,,,
5.63E+17, this represents my hug back to you haha,,,,
5.63E+17, lol,,,,
5.63E+17,And this lady in here is about to turn up,,,,
5.63E+17,  Copped ,,,,
5.64E+17, Unpacking Blackness in M??xico. . #BlackHistory #AfroMexican ,,,,
5.64E+17,Tirrrrred. Great day.,,,,
5.64E+17,"If you have to open any Vine link I tweet, make it this one. ",,,,
5.64E+17, it's very pretty,,,,
5.64E+17," yes, yes. I love Bob!",,,,
5.64E+17,How is Nas still fine?,,,,
5.64E+17, Awww this is nice. A Papp probably fell or something lololol,,,,
5.64E+17," fam tell me you've seen this plz
",,,,
5.65E+17, Applied for a job and got this email back ,,,,
5.65E+17,taylor swifts dress though ,,,,
5.65E+17, #igetbeggin. Best part of #thegrammys,,,,
5.65E+17, Jay running the gauntlet of emotions when Kanye got up on stage ,,,,
5.65E+17, props to the #grammys for putting #ASAPYams on that # InMemoriam screen.,,,,
5.65E+17,Too bad Ledisi isn't gonna sing the song SHE sang on the #Selma soundtrack. ,,,,
5.65E+17, Third #BlackLivesMatter sighting at the GRAMMMYs with Beyonce performance. ,,,,
5.65E+17,Already a fan of ,,,,
5.65E+17,NO NO NO. NOPE. NOT HAPPENING. ,,,,
5.65E+17,"Anchorage, I need you to find every bit of chill you can. Smfh",,,,
5.65E+17,Lol I like Sky,,,,
5.65E+17,Where's Max???,,,,
5.65E+17, This made me laugh myself to sleep last night. ,,,,
5.66E+17,"""Jesus Christ had dreads; so, shake 'em""",,,,
5.66E+17,This DJ is from Cali. No doubts about it.,,,,
5.66E+17,Public melt downs are the worse.,,,,
5.66E+17,That pic is hilarious,,,,
5.66E+17,è I support this 100%,,,,
5.66E+17,I've been calling/emailing customer service offices so much lately. I turn into Wanda more and more each day.,,,,
5.66E+17,My favorite thing right now is to see a pic of chunky baby legs with baby sneakers on.,,,,
5.66E+17,If u dont have this type of love dont even attempt to celebrate Valentine's Day ,,,,
5.66E+17, Fucking disgusting.  IS THIS A JOKE........... ,,,,
5.67E+17,The wife is crafty,,,,
5.67E+17,If you find somebody that you dont mind when they reach across the table n eat food off your plate...lock that shit down,,,,
5.67E+17," then THIS catapulted onto my TL 
",,,,
5.67E+17,Phone's at 10% ,,,,
5.67E+17, Well shit I did try. Maybe you're right.. I'm just to old to get it. You cool tho?,,,,
5.67E+17, too much sugar?,,,,
5.67E+17, Amber Rose spoke on the real problem... So called men abandoning they kids n fianc??e to be on some child predator shit,,,,
5.67E+17, yes! So cute,,,,
5.68E+17," And The Bugged Part? @QuincyDJones Was Her A&amp;R.  Lesley Gore, Teenage Voice of Heartbreak, Dies at 68 ",,,,
5.68E+17," ""Your resume is nice but..."" BUT NOTHING YOU READ THE SHIT BEFORE THE INTERV",,,,
5.68E+17," lol like the new lieberry, kindygarden, and what else? ",,,,
5.68E+17,I'm just here. In this office.,,,,
5.68E+17, you're back! I was hoping you were cool,,,,
5.68E+17,You ever hear people talk an insane amount of shit and wonder how they talk about you when you're not there? Yeah...,,,,
5.68E+17, Universe. You know what I want. Work that shit out.,,,,
5.68E+17,"So, Quincy says he was supposed to play Hakeem on ""Empire"" and I low key feel like that role was written for him.",,,,
5.68E+17,"Today in 2004, Kanye West owns Billboard, The College Dropout debuts #2, ""Slow Jamz"" is #5 single, the ROC is on fire ",,,,
5.68E+17,SELFIE WITH THE MAILMAN FOR NOT BRINGING ME NO BILLS TODAY ,,,,
5.68E+17,"""You wanna order your hot comb?"" ""...It's a flat iron."" ",,,,
5.69E+17,I'm confused ,,,,
5.69E+17," Amber Rose is getting attacked by Exes, their extended family, Kardashians, their friends &amp; media...for truth telling &amp;",,,,
5.69E+17,Supposed to be studying Excel. No.,,,,
5.70E+17,*Rick James ep of #ChappelleShow*,,,,
5.70E+17," Free pancakes at IHOP, free doughnut at Krispy Kreme, free coffee at Chick-fil-A, &amp;more ",,,,
5.70E+17, omfg! Lisa Bonet makes rare public appearance with daughter Zoe Kravitz at the #VanityFairOscarParty! ,,,,
5.70E+17," OBAMA KEEPING PROMISES RT @YahooTech: Apple just showed off its new, diverse emoji   ",,,,
5.71E+17,"lol lowkey I thought this was early. But I was like she said its her bday, then it is haha",,,,
5.71E+17, yay!!! Congratulations! I'm trying to be on that same boat by Friday ,,,,
5.71E+17, Lucius is such a shady name,,,,
5.71E+17,  JAMAL IS GIVING YOU SMOOTH SHAHS OF SUNSET REALNESS. ,,,,
5.71E+17,YASSSS JAMAL,,,,
5.71E+17, lucious came to work the next day like... ,,,,
5.71E+17,"Always, always Atlanta. #catfishmtv",,,,
5.71E+17, I'm going to Google with this lol,,,,
5.71E+17,Questions that need answers.,,,,
5.71E+17,She looks like Foxy Brown ,,,,
5.71E+17,"That looks like a nightmare. But, I know that's typical.",,,,
5.71E+17,"I didn't mean to type ""b,"" but it worked lol",,,,
5.71E+17,"I still want to know how Brittney on ""The Game"" went from 10 years old to 18.",,,,
5.71E+17,Attempting to write this script and it's certainly not my forte. A LOT of brainstorming is necessary.,,,,
5.72E+17,"""Oh, I see I gotta give you a pep talk."" ",,,,
5.72E+17,I thought that was the Promenade Pimp,,,,
5.72E+17, Nah little boy was sanging and you can't tell me otherwise  ,,,,
5.72E+17,RhemaAlexandra tried to put me on a gay nigga tonight; she's disrespectful,,,,
5.72E+17," CAPS THAT SHIT ""!!!!!!!!!! !!!!!!!!!! !!!!!!!!!! Is Morris Day getting any of those Uptown",,,,
5.72E+17, my brother and his wife climbed to the top of a mountain at 2:00 am to see the northern lights over Anchorage. ,,,,
5.73E+17,And very sad.,,,,
5.73E+17,Are there greens too?  Grandma made some hot water corn bread I can't turn that down.,,,,
5.73E+17, ALL DAY ,,,,
5.73E+17,That commercial grinds my gears. ,,,,
5.73E+17,"It took Charlie Murphy to tell this dirtbag to go get his family. Obviously scripted, I know.",,,,
5.73E+17,"""Walk of Shame Shuttle"" = watered down ""Taxicab Confessions,"" I'm guessing.",,,,
5.73E+17,"""I just wanna be to myself for a moment and, like, not with you."" ",,,,
5.73E+17," Forgetting your clothes, I can excuse. Forgetting that shoes aren't edible, I cannot. ",,,,
5.73E+17,"Kimbella, go away.",,,,
5.73E+17, thank you!,,,,
5.73E+17,"Groupon code, Spa Sydell, #ATL Street Food Fest, ATL Beer Carnival, movie tix, GA RenFest, Cellar 56 &amp;more ",,,,
5.73E+17,*I Hate His Bromance,,,,
5.73E+17," There's also a couple positions for Digital a Media interns! Must be in 18 or older &amp; live in ATL. Stipend provided.

",,,,
5.73E+17,No disrespect to their families...,,,,
5.73E+17,"I've been avoiding baby showers like the plague. But, that's anotha story for anotha taaahme.",,,,
5.73E+17,"? no, no, no. But, in the meantime is baby trying to make an entrance?",,,,
5.73E+17,"oh, hey girl!!!",,,,
5.73E+17,just watched this like ten times. RT @Teezy_2Sleezy: After @karrueche heard about Chris Brown baby she was like.... ,,,,
5.73E+17, Viola tho ???ç RT @deeepthot this was a cover from back in 2009. how dope is this????? #Empire #HowToGetAwayWithMurder httü??,,,,
5.73E+17,"if your girl texts u ""u wanna know whats crazy?"" just turn ya phone off u do not wanna know whats crazy my nigga",,,,
5.74E+17," Clarence would have been dead already, but I appreciate it.",,,,
5.74E+17, Marcus is being played by the extraordinary ,,,,
5.74E+17, I don't think my black sensitivities can handle the direction of this episode.,,,,
5.74E+17,I don't know lol,,,,
5.74E+17," ""Just get him to 18."" Thanks for this episode,",,,,
5.74E+17, Shonda better make this shit right. 22 minutes.,,,,
5.74E+17,They're gonna put him on paid leave.,,,,
5.74E+17,Who guessed??? I was right.,,,,
5.74E+17,"No, no, NOPE. My allergies, man.",,,,
5.74E+17,"I'm turning to ""Modern Family."" I need a laugh.",,,,
5.74E+17, GIRL.,,,,
5.74E+17, Golden Girls Prayer Candles,,,,
5.74E+17,"quick reminder ..... x-mas day has been changed to March 23, 2015 for 1 yr.... ",,,,
5.74E+17,"But, it would still feel like a victory.",,,,
5.74E+17, Breathtaking ,,,,
5.74E+17,Shouts to all my fellow Daylight Saving Time truthers out there #Staywoke,,,,
5.75E+17,Deb!!!,,,,
5.75E+17,Buuuut... You are.,,,,
5.75E+17," It's like none of them give me time to hate them, because someone else makes me hate them more in the same scene.",,,,
5.75E+17,"""Bye, Pink Panther.""",,,,
5.75E+17,I still love that song ,,,,
5.75E+17,Kanye,,,,
5.75E+17,Diamond is a different strain of stupid.,,,,
5.75E+17,Hey man. Where's Diamond's daughter? Is she getting any attention??,,,,
5.75E+17,"""That's your verse?"" My thoughts exactly.",,,,
5.75E+17," ""Who did it""
Me: ""I ain't snitching fam""
Police: ""You're facing 25 to life"" ",,,,
5.75E+17,R.I.P. Static Major,,,,
5.75E+17,"show this on a job interview and be like ""u gotta hear both sides"" ",,,,
5.76E+17,Sooo... Is that Lucious' baby?,,,,
5.76E+17,This sounds like an Usher song.,,,,
5.76E+17, Hakeem looks like all of the studs,,,,
5.76E+17,Jamal ain't neva scared.,,,,
5.76E+17,My emotions and/or moods are on a yo-yo these days ,,,,
5.76E+17,So many plans that I'm excited for just year. I just need some things to get rolling,,,,
5.76E+17,He did all that and can't come upstairs?,,,,
5.76E+17, Sxsw got metal detectors or nah? Asking for a friend,,,,
5.76E+17,"Edits to Wikipedia pages on Bell, Garner, Diallo traced to 1 Police Plaza ",,,,
5.76E+17,*Adds 'Trap Queen' to Facebook name*,,,,
5.76E+17,I'd enjoy sitting somewhere cute with an adult beverage. I don't see that happening though.,,,,
5.77E+17,starbucks for breakfast teas. ,,,,
5.77E+17,"Atlanta people, Main Event is nice. Also, $5 Long Islands ",,,,
5.77E+17, same complex as Copland's by Cumberland,,,,
5.77E+17, When she just caught you  texting  a bitch at a family function ,,,,
5.77E+17,I'd enjoy getting hyphy next,,,,
5.77E+17, we have to keep the tradition going,,,,
5.77E+17,I'm going to Costco and making my own,,,,
5.77E+17,"""We gon' fuck around, mmm...""",,,,
5.77E+17,"""That's why I stay ready.""",,,,
5.77E+17,BLACK LOVE!!!!!,,,,
5.77E+17,Some of these prom proposals are better than some marriage proposals lol,,,,
5.77E+17, haha! I'm pretty sure if I were one of their mothers I'd be irritated ,,,,
5.77E+17,Lol!,,,,
5.78E+17, The way my sleep schedule/energy is set-up ,,,,
5.78E+17, Black men. Y'all so fine,,,,
5.78E+17,Is this dress church appropriate?,,,,
5.78E+17,How come the U.S. no like Rita???,,,,
5.78E+17,"""So what I'm GAAAAY!"" ",,,,
5.78E+17,Why. Are. They. Remaking. EVERYTHING?!?! leave it alone.,,,,
5.78E+17,Jamal and these dramatic ticks,,,,
5.78E+17,My ears don't like that intro.,,,,
